Age,Experience_Years,Gender_Male,Gender_Other,Education_Level_Graduate,Education_Level_PhD,Education_Level_Postgraduate,Job_Role_Data Analyst,Job_Role_HR Executive,Job_Role_Manager,Job_Role_Research Scholar,Job_Role_Sales Executive,Job_Role_Software Engineer,Job_Role_Teacher,Job_Role_Technician,Region_Rural,Region_Tier-2
27,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
21,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
39,13,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
32,6,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
29,7,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
30,4,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
36,3,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
27,7,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
39,17,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
34,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
31,7,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
30,4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
29,4,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True
35,6,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True
22,0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
23,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
37,1,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
35,3,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
22,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
27,7,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
31,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
30,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
33,13,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
41,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
36,2,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
30,8,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
34,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
34,12,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
39,18,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
25,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
28,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
35,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
26,6,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
31,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
28,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
41,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
33,10,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
31,7,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
37,0,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False
44,12,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
27,1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
33,5,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
33,11,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
30,9,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
40,5,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
39,15,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
38,8,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
30,9,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
34,7,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
36,1,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True
35,1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
45,12,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
24,1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
21,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
24,3,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
21,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
27,6,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
27,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
41,6,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
37,9,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
33,3,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
36,13,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
35,5,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
32,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
29,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
39,15,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
21,1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
42,2,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
21,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
21,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
45,8,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
21,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
29,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
47,4,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
21,0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
28,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
23,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
31,6,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True
39,18,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
34,9,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
